PROJECT_ID,SAMPLE_ID,blank_or_control,dna_region,domain,enrichment,env_biome,env_feature,env_material,geohydroconnectivity,latitude,longitude,ph,temperature
DCO_TCO,DCO_TCO_Av6--MM51940FW200712,FALSE,v6,Archaea,FALSE,"terrestrial biome","geological fracture",water,low,-27.98,26.88,7.7,40.7
DCO_TCO,DCO_TCO_Av6--NO14FW130912,FALSE,v6,Archaea,FALSE,"terrestrial biome","geological fracture",water,low,-24.83,27.34,8.48,65
DCO_TCO,DCO_TCO_Av6--TT109FW060312BH2,FALSE,v6,Archaea,FALSE,"terrestrial biome","geological fracture",water,low,-26.42,27.43,8.19,48.7
DCO_TCO,DCO_TCO_Bv6--BE326FW120711BH2,FALSE,v6,Bacteria,FALSE,"terrestrial biome","geological fracture",water,low,-28.24,26.8,8.2,34.6
DCO_TCO,DCO_TCO_Bv6--BE326FW250111BH2,FALSE,v6,Bacteria,FALSE,"terrestrial biome","geological fracture",water,low,-28.24,26.8,8.8,36.9
DCO_TCO,DCO_TCO_Bv6--BE326FW270712BH2,FALSE,v6,Bacteria,FALSE,"terrestrial biome","geological fracture",water,low,-28.24,26.8,8.6,38.1
DCO_TCO,DCO_TCO_Bv6--DR5IPCFW280711,FALSE,v6,Bacteria,FALSE,"terrestrial biome","geological fracture",water,low,-26.42,27.5,7.4,26.8
DCO_TCO,DCO_TCO_Bv6--FI88FW031012,FALSE,v6,Bacteria,FALSE,"terrestrial biome","geological fracture",water,low,-28.38,23.45,6.8,28.9
DCO_TCO,DCO_TCO_Bv6--MM51940FW200712,FALSE,v6,Bacteria,FALSE,"terrestrial biome","geological fracture",water,low,-27.98,26.88,7.7,40.7
DCO_TCO,DCO_TCO_Bv6--NO14FW130912,FALSE,v6,Bacteria,FALSE,"terrestrial biome","geological fracture",water,low,-24.83,27.34,8.48,65
DCO_WAL,DCO_WAL_Av6v4--BS_1A,FALSE,v6v4,Archaea,FALSE,"marine biome",borehole,sediment,low,58.70444,-178.56417,7.38,null
DCO_WAL,DCO_WAL_Av6v4--BS_2A,FALSE,v6v4,Archaea,FALSE,"marine biome",borehole,sediment,low,58.70444,-178.56417,7.67,null
DCO_WAL,DCO_WAL_Av6v4--BS_3A,FALSE,v6v4,Archaea,FALSE,"marine biome",borehole,sediment,low,58.70444,-178.56417,7.78,null
DCO_WAL,DCO_WAL_Av6v4--BS_4A,FALSE,v6v4,Archaea,FALSE,"marine biome",borehole,sediment,low,58.70444,-178.56417,7.72,null
DCO_WAL,DCO_WAL_Av6v4--BS_5.5A,FALSE,v6v4,Archaea,FALSE,"marine biome",borehole,sediment,low,58.70444,-178.56417,7.77,null
DCO_WAL,DCO_WAL_Av6v4--BS_5A,FALSE,v6v4,Archaea,FALSE,"marine biome",borehole,sediment,low,58.70444,-178.56417,7.65,null
DCO_WAL,DCO_WAL_Av6v4--BS_6A,FALSE,v6v4,Archaea,FALSE,"marine biome",borehole,sediment,low,58.70444,-178.56417,7.76,null
DCO_WAL,DCO_WAL_Av6v4--BS_7.5A,FALSE,v6v4,Archaea,FALSE,"marine biome",borehole,sediment,low,58.70444,-178.56417,7.93,null
DCO_WAL,DCO_WAL_Av6v4--BS_7A,FALSE,v6v4,Archaea,FALSE,"marine biome",borehole,sediment,low,58.70444,-178.56417,7.94,null
DCO_WAL,DCO_WAL_Av6v4--BS_8A,FALSE,v6v4,Archaea,FALSE,"marine biome",borehole,sediment,low,58.70444,-178.56417,8.15,null
DCO_WAL,DCO_WAL_Bv6v4--BS_5.5_B,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,low,58.70444,-178.56417,7.77,null
DCO_WAL,DCO_WAL_Bv6v4--BS_7.5_B,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,low,58.70444,-178.56417,7.93,null
DCO_WAL,DCO_WAL_Bv6v4--Bering_1_Bv6v4,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,low,58.70444,-178.56417,7.38,null
DCO_WAL,DCO_WAL_Bv6v4--Bering_2_Bv6v4,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,low,58.70444,-178.56417,7.67,null
DCO_WAL,DCO_WAL_Bv6v4--Bering_3_Bv6v4,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,low,58.70444,-178.56417,7.78,null
DCO_WAL,DCO_WAL_Bv6v4--Bering_4_Bv6v4,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,low,58.70444,-178.56417,7.72,null
DCO_WAL,DCO_WAL_Bv6v4--Bering_5_Bv6v4,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,low,58.70444,-178.56417,7.65,null
DCO_WAL,DCO_WAL_Bv6v4--Bering_6_Bv6v4,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,low,58.70444,-178.56417,7.76,null
DCO_WAL,DCO_WAL_Bv6v4--Bering_7_Bv6v4,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,low,58.70444,-178.56417,7.94,null
DCO_WAL,DCO_WAL_Bv6v4--Bering_8_Bv6v4,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,low,58.70444,-178.56417,8.15,null
